version type size len rows randomlen prefix slice run time
master random-last 100000000 10000000 10 100000 0 100000 2 57.564
master random-last 100000000 10000000 10 100000 0 100000 3 57.955
master random-last 100000000 10000000 10 100000 0 100000 4 57.779
master random-last 100000000 10000000 10 100000 0 100000 5 56.577
master random-last 100000000 10000000 10 100000 0 100000 6 57.738
master random-last 100000000 10000000 10 100000 0 100000 7 57.735
master random-last 100000000 10000000 10 100000 0 100000 8 57.290
master random-last 100000000 10000000 10 100000 0 100000 9 58.829
master random-last 100000000 10000000 10 100000 0 100000 10 57.082
master random-last 100000000 10000000 10 100000 0 10000000 1 2326.485
master random-last 100000000 10000000 10 100000 0 10000000 2 2330.488
master random-last 100000000 10000000 10 100000 0 10000000 3 2327.051
master random-last 100000000 10000000 10 100000 0 10000000 4 2327.772
master random-last 100000000 10000000 10 100000 0 10000000 5 2325.414
master random-last 100000000 10000000 10 100000 0 10000000 6 2327.156
master random-last 100000000 10000000 10 100000 0 10000000 7 2323.546
master random-last 100000000 10000000 10 100000 0 10000000 8 2325.990
master random-last 100000000 10000000 10 100000 0 10000000 9 2325.401
master random-last 100000000 10000000 10 100000 0 10000000 10 2326.321
master random-last 100000000 10000000 10 100000 10 1 1 3.006
master random-last 100000000 10000000 10 100000 10 1 2 2.263
master random-last 100000000 10000000 10 100000 10 1 3 2.177
master random-last 100000000 10000000 10 100000 10 1 4 2.190
master random-last 100000000 10000000 10 100000 10 1 5 2.234
master random-last 100000000 10000000 10 100000 10 1 6 2.250
master random-last 100000000 10000000 10 100000 10 1 7 2.265
master random-last 100000000 10000000 10 100000 10 1 8 2.202
master random-last 100000000 10000000 10 100000 10 1 9 2.254
master random-last 100000000 10000000 10 100000 10 1 10 2.179
master random-last 100000000 10000000 10 100000 10 10 1 2.181
master random-last 100000000 10000000 10 100000 10 10 2 2.240
master random-last 100000000 10000000 10 100000 10 10 3 2.313
master random-last 100000000 10000000 10 100000 10 10 4 2.259
master random-last 100000000 10000000 10 100000 10 10 5 2.281
master random-last 100000000 10000000 10 100000 10 10 6 2.217
master random-last 100000000 10000000 10 100000 10 10 7 2.216
master random-last 100000000 10000000 10 100000 10 10 8 2.696
master random-last 100000000 10000000 10 100000 10 10 9 2.304
master random-last 100000000 10000000 10 100000 10 10 10 2.289
master random-last 100000000 10000000 10 100000 10 1000 1 2.807
master random-last 100000000 10000000 10 100000 10 1000 2 2.830
master random-last 100000000 10000000 10 100000 10 1000 3 2.841
master random-last 100000000 10000000 10 100000 10 1000 4 2.778
master random-last 100000000 10000000 10 100000 10 1000 5 2.873
master random-last 100000000 10000000 10 100000 10 1000 6 2.935
master random-last 100000000 10000000 10 100000 10 1000 7 2.825
master random-last 100000000 10000000 10 100000 10 1000 8 2.878
master random-last 100000000 10000000 10 100000 10 1000 9 2.783
master random-last 100000000 10000000 10 100000 10 1000 10 2.819
master random-last 100000000 10000000 10 100000 10 100000 1 57.900
master random-last 100000000 10000000 10 100000 10 100000 2 57.076
master random-last 100000000 10000000 10 100000 10 100000 3 57.334
master random-last 100000000 10000000 10 100000 10 100000 4 57.162
master random-last 100000000 10000000 10 100000 10 100000 5 57.259
master random-last 100000000 10000000 10 100000 10 100000 6 58.170
master random-last 100000000 10000000 10 100000 10 100000 7 57.307
master random-last 100000000 10000000 10 100000 10 100000 8 57.629
master random-last 100000000 10000000 10 100000 10 100000 9 57.534
master random-last 100000000 10000000 10 100000 10 100000 10 58.264
master random-last 100000000 10000000 10 100000 10 10000000 1 2329.713
master random-last 100000000 10000000 10 100000 10 10000000 2 2329.279
master random-last 100000000 10000000 10 100000 10 10000000 3 2326.483
master random-last 100000000 10000000 10 100000 10 10000000 4 2326.762
master random-last 100000000 10000000 10 100000 10 10000000 5 2325.012
master random-last 100000000 10000000 10 100000 10 10000000 6 2324.392
master random-last 100000000 10000000 10 100000 10 10000000 7 2326.088
master random-last 100000000 10000000 10 100000 10 10000000 8 2327.313
master random-last 100000000 10000000 10 100000 10 10000000 9 2326.796
master random-last 100000000 10000000 10 100000 10 10000000 10 2324.234
master random-last 100000000 10000000 10 100000 1000 1 1 3.563
master random-last 100000000 10000000 10 100000 1000 1 2 2.808
master random-last 100000000 10000000 10 100000 1000 1 3 2.824
master random-last 100000000 10000000 10 100000 1000 1 4 2.767
master random-last 100000000 10000000 10 100000 1000 1 5 2.765
master random-last 100000000 10000000 10 100000 1000 1 6 2.815
master random-last 100000000 10000000 10 100000 1000 1 7 2.761
master random-last 100000000 10000000 10 100000 1000 1 8 2.670
master random-last 100000000 10000000 10 100000 1000 1 9 2.712
master random-last 100000000 10000000 10 100000 1000 1 10 2.704
master random-last 100000000 10000000 10 100000 1000 10 1 2.742
master random-last 100000000 10000000 10 100000 1000 10 2 2.781
master random-last 100000000 10000000 10 100000 1000 10 3 2.784
master random-last 100000000 10000000 10 100000 1000 10 4 2.810
master random-last 100000000 10000000 10 100000 1000 10 5 2.814
master random-last 100000000 10000000 10 100000 1000 10 6 2.648
master random-last 100000000 10000000 10 100000 1000 10 7 2.676
master random-last 100000000 10000000 10 100000 1000 10 8 2.730
master random-last 100000000 10000000 10 100000 1000 10 9 2.751
master random-last 100000000 10000000 10 100000 1000 10 10 2.782
master random-last 100000000 10000000 10 100000 1000 1000 1 3.244
master random-last 100000000 10000000 10 100000 1000 1000 2 3.330
master random-last 100000000 10000000 10 100000 1000 1000 3 3.299
master random-last 100000000 10000000 10 100000 1000 1000 4 3.356
master random-last 100000000 10000000 10 100000 1000 1000 5 3.343
master random-last 100000000 10000000 10 100000 1000 1000 6 3.271
master random-last 100000000 10000000 10 100000 1000 1000 7 3.296
master random-last 100000000 10000000 10 100000 1000 1000 8 3.329
master random-last 100000000 10000000 10 100000 1000 1000 9 3.334
master random-last 100000000 10000000 10 100000 1000 1000 10 3.268
master random-last 100000000 10000000 10 100000 1000 100000 1 58.384
master random-last 100000000 10000000 10 100000 1000 100000 2 58.000
master random-last 100000000 10000000 10 100000 1000 100000 3 57.689
master random-last 100000000 10000000 10 100000 1000 100000 4 58.223
master random-last 100000000 10000000 10 100000 1000 100000 5 57.960
master random-last 100000000 10000000 10 100000 1000 100000 6 57.862
master random-last 100000000 10000000 10 100000 1000 100000 7 57.915
master random-last 100000000 10000000 10 100000 1000 100000 8 58.014
master random-last 100000000 10000000 10 100000 1000 100000 9 57.704
master random-last 100000000 10000000 10 100000 1000 100000 10 57.898
master random-last 100000000 10000000 10 100000 1000 10000000 1 2325.804
master random-last 100000000 10000000 10 100000 1000 10000000 2 2324.698
master random-last 100000000 10000000 10 100000 1000 10000000 3 2325.920
master random-last 100000000 10000000 10 100000 1000 10000000 4 2326.778
master random-last 100000000 10000000 10 100000 1000 10000000 5 2325.831
master random-last 100000000 10000000 10 100000 1000 10000000 6 2325.529
master random-last 100000000 10000000 10 100000 1000 10000000 7 2327.614
master random-last 100000000 10000000 10 100000 1000 10000000 8 2323.953
master random-last 100000000 10000000 10 100000 1000 10000000 9 2327.442
master random-last 100000000 10000000 10 100000 1000 10000000 10 2323.971
master random-last 100000000 10000000 10 100000 100000 1 1 51.017
master random-last 100000000 10000000 10 100000 100000 1 2 50.453
master random-last 100000000 10000000 10 100000 100000 1 3 50.379
master random-last 100000000 10000000 10 100000 100000 1 4 50.405
master random-last 100000000 10000000 10 100000 100000 1 5 50.581
master random-last 100000000 10000000 10 100000 100000 1 6 49.845
master random-last 100000000 10000000 10 100000 100000 1 7 50.247
master random-last 100000000 10000000 10 100000 100000 1 8 50.322
master random-last 100000000 10000000 10 100000 100000 1 9 50.483
master random-last 100000000 10000000 10 100000 100000 1 10 50.097
master random-last 100000000 10000000 10 100000 100000 10 1 50.376
master random-last 100000000 10000000 10 100000 100000 10 2 50.348
master random-last 100000000 10000000 10 100000 100000 10 3 50.508
master random-last 100000000 10000000 10 100000 100000 10 4 49.868
master random-last 100000000 10000000 10 100000 100000 10 5 50.342
master random-last 100000000 10000000 10 100000 100000 10 6 50.523
master random-last 100000000 10000000 10 100000 100000 10 7 50.324
master random-last 100000000 10000000 10 100000 100000 10 8 50.317
master random-last 100000000 10000000 10 100000 100000 10 9 49.784
master random-last 100000000 10000000 10 100000 100000 10 10 50.351
master random-last 100000000 10000000 10 100000 100000 1000 1 50.967
master random-last 100000000 10000000 10 100000 100000 1000 2 51.273
master random-last 100000000 10000000 10 100000 100000 1000 3 50.661
master random-last 100000000 10000000 10 100000 100000 1000 4 50.654
master random-last 100000000 10000000 10 100000 100000 1000 5 50.460
master random-last 100000000 10000000 10 100000 100000 1000 6 51.330
master random-last 100000000 10000000 10 100000 100000 1000 7 50.714
master random-last 100000000 10000000 10 100000 100000 1000 8 50.854
master random-last 100000000 10000000 10 100000 100000 1000 9 50.858
master random-last 100000000 10000000 10 100000 100000 1000 10 50.573
master random-last 100000000 10000000 10 100000 100000 100000 1 105.766
master random-last 100000000 10000000 10 100000 100000 100000 2 102.827
master random-last 100000000 10000000 10 100000 100000 100000 3 102.324
master random-last 100000000 10000000 10 100000 100000 100000 4 103.226
master random-last 100000000 10000000 10 100000 100000 100000 5 102.444
master random-last 100000000 10000000 10 100000 100000 100000 6 102.877
master random-last 100000000 10000000 10 100000 100000 100000 7 103.029
master random-last 100000000 10000000 10 100000 100000 100000 8 102.476
master random-last 100000000 10000000 10 100000 100000 100000 9 102.788
master random-last 100000000 10000000 10 100000 100000 100000 10 102.727
master random-last 100000000 10000000 10 100000 100000 10000000 1 2318.772
master random-last 100000000 10000000 10 100000 100000 10000000 2 2319.381
master random-last 100000000 10000000 10 100000 100000 10000000 3 2317.852
master random-last 100000000 10000000 10 100000 100000 10000000 4 2320.033
master random-last 100000000 10000000 10 100000 100000 10000000 5 2320.560
master random-last 100000000 10000000 10 100000 100000 10000000 6 2317.197
master random-last 100000000 10000000 10 100000 100000 10000000 7 2318.457
master random-last 100000000 10000000 10 100000 100000 10000000 8 2317.650
master random-last 100000000 10000000 10 100000 100000 10000000 9 2318.287
master random-last 100000000 10000000 10 100000 100000 10000000 10 2317.801
master random-last 100000000 10000000 10 100000 10000000 1 1 1553.328
master random-last 100000000 10000000 10 100000 10000000 1 2 1553.624
master random-last 100000000 10000000 10 100000 10000000 1 3 1554.061
master random-last 100000000 10000000 10 100000 10000000 1 4 1553.910
master random-last 100000000 10000000 10 100000 10000000 1 5 1553.849
master random-last 100000000 10000000 10 100000 10000000 1 6 1552.741
master random-last 100000000 10000000 10 100000 10000000 1 7 1554.037
master random-last 100000000 10000000 10 100000 10000000 1 8 1552.952
master random-last 100000000 10000000 10 100000 10000000 1 9 1553.055
master random-last 100000000 10000000 10 100000 10000000 1 10 1552.810
master random-last 100000000 10000000 10 100000 10000000 10 1 1554.475
master random-last 100000000 10000000 10 100000 10000000 10 2 1557.532
master random-last 100000000 10000000 10 100000 10000000 10 3 1553.973
master random-last 100000000 10000000 10 100000 10000000 10 4 1556.215
master random-last 100000000 10000000 10 100000 10000000 10 5 1553.138
master random-last 100000000 10000000 10 100000 10000000 10 6 1554.223
master random-last 100000000 10000000 10 100000 10000000 10 7 1558.349
master random-last 100000000 10000000 10 100000 10000000 10 8 1554.317
master random-last 100000000 10000000 10 100000 10000000 10 9 1553.443
master random-last 100000000 10000000 10 100000 10000000 10 10 1556.102
master random-last 100000000 10000000 10 100000 10000000 1000 1 1553.482
master random-last 100000000 10000000 10 100000 10000000 1000 2 1553.784
master random-last 100000000 10000000 10 100000 10000000 1000 3 1555.665
master random-last 100000000 10000000 10 100000 10000000 1000 4 1553.604
master random-last 100000000 10000000 10 100000 10000000 1000 5 1553.674
master random-last 100000000 10000000 10 100000 10000000 1000 6 1552.692
master random-last 100000000 10000000 10 100000 10000000 1000 7 1555.915
master random-last 100000000 10000000 10 100000 10000000 1000 8 1553.581
master random-last 100000000 10000000 10 100000 10000000 1000 9 1554.213
master random-last 100000000 10000000 10 100000 10000000 1000 10 1555.816
master random-last 100000000 10000000 10 100000 10000000 100000 1 1558.670
master random-last 100000000 10000000 10 100000 10000000 100000 2 1553.155
master random-last 100000000 10000000 10 100000 10000000 100000 3 1555.716
master random-last 100000000 10000000 10 100000 10000000 100000 4 1553.613
master random-last 100000000 10000000 10 100000 10000000 100000 5 1553.262
master random-last 100000000 10000000 10 100000 10000000 100000 6 1556.036
master random-last 100000000 10000000 10 100000 10000000 100000 7 1553.041
master random-last 100000000 10000000 10 100000 10000000 100000 8 1554.914
master random-last 100000000 10000000 10 100000 10000000 100000 9 1555.526
master random-last 100000000 10000000 10 100000 10000000 100000 10 1553.325
master random-last 100000000 10000000 10 100000 10000000 10000000 1 1553.661
master random-last 100000000 10000000 10 100000 10000000 10000000 2 1553.844
master random-last 100000000 10000000 10 100000 10000000 10000000 3 1556.030
master random-last 100000000 10000000 10 100000 10000000 10000000 4 1553.335
master random-last 100000000 10000000 10 100000 10000000 10000000 5 1556.211
master random-last 100000000 10000000 10 100000 10000000 10000000 6 1558.945
master random-last 100000000 10000000 10 100000 10000000 10000000 7 1553.598
master random-last 100000000 10000000 10 100000 10000000 10000000 8 1553.320
master random-last 100000000 10000000 10 100000 10000000 10000000 9 1555.371
master random-last 100000000 10000000 10 100000 10000000 10000000 10 1557.672
master random-last 100000000 10000000 10 10000000 0 1 1 1.751
master random-last 100000000 10000000 10 10000000 0 1 2 1.104
master random-last 100000000 10000000 10 10000000 0 1 3 1.129
master random-last 100000000 10000000 10 10000000 0 1 4 1.034
master random-last 100000000 10000000 10 10000000 0 1 5 1.101
master random-last 100000000 10000000 10 10000000 0 1 6 1.050
master random-last 100000000 10000000 10 10000000 0 1 7 1.062
master random-last 100000000 10000000 10 10000000 0 1 8 1.085
master random-last 100000000 10000000 10 10000000 0 1 9 1.052
master random-last 100000000 10000000 10 10000000 0 1 10 1.076
master random-last 100000000 10000000 10 10000000 0 10 1 1.075
master random-last 100000000 10000000 10 10000000 0 10 2 1.084
master random-last 100000000 10000000 10 10000000 0 10 3 1.078
master random-last 100000000 10000000 10 10000000 0 10 4 1.084
master random-last 100000000 10000000 10 10000000 0 10 5 1.037
master random-last 100000000 10000000 10 10000000 0 10 6 1.058
master random-last 100000000 10000000 10 10000000 0 10 7 1.109
master random-last 100000000 10000000 10 10000000 0 10 8 1.038
master random-last 100000000 10000000 10 10000000 0 10 9 1.058
master random-last 100000000 10000000 10 10000000 0 10 10 1.033
master random-last 100000000 10000000 10 10000000 0 1000 1 1.663
master random-last 100000000 10000000 10 10000000 0 1000 2 1.530
master random-last 100000000 10000000 10 10000000 0 1000 3 1.550
master random-last 100000000 10000000 10 10000000 0 1000 4 1.618
master random-last 100000000 10000000 10 10000000 0 1000 5 1.509
master random-last 100000000 10000000 10 10000000 0 1000 6 1.605
master random-last 100000000 10000000 10 10000000 0 1000 7 1.641
master random-last 100000000 10000000 10 10000000 0 1000 8 1.534
master random-last 100000000 10000000 10 10000000 0 1000 9 1.611
master random-last 100000000 10000000 10 10000000 0 1000 10 1.557
master random-last 100000000 10000000 10 10000000 0 100000 1 47.735
master random-last 100000000 10000000 10 10000000 0 100000 2 46.653
master random-last 100000000 10000000 10 10000000 0 100000 3 47.242
master random-last 100000000 10000000 10 10000000 0 100000 4 46.883
master random-last 100000000 10000000 10 10000000 0 100000 5 46.956
master random-last 100000000 10000000 10 10000000 0 100000 6 46.952
master random-last 100000000 10000000 10 10000000 0 100000 7 47.431
master random-last 100000000 10000000 10 10000000 0 100000 8 46.452
master random-last 100000000 10000000 10 10000000 0 100000 9 46.445
master random-last 100000000 10000000 10 10000000 0 100000 10 48.082
master random-last 100000000 10000000 10 10000000 0 10000000 1 2129.114
master random-last 100000000 10000000 10 10000000 0 10000000 2 2125.936
master random-last 100000000 10000000 10 10000000 0 10000000 3 2128.909
master random-last 100000000 10000000 10 10000000 0 10000000 4 2125.169
master random-last 100000000 10000000 10 10000000 0 10000000 5 2126.271
master random-last 100000000 10000000 10 10000000 0 10000000 6 2124.109
master random-last 100000000 10000000 10 10000000 0 10000000 7 2123.365
master random-last 100000000 10000000 10 10000000 0 10000000 8 2126.589
master random-last 100000000 10000000 10 10000000 0 10000000 9 2124.504
master random-last 100000000 10000000 10 10000000 0 10000000 10 2129.762
master random-last 100000000 10000000 10 10000000 10 1 1 1.381
master random-last 100000000 10000000 10 10000000 10 1 2 1.126
master random-last 100000000 10000000 10 10000000 10 1 3 1.089
master random-last 100000000 10000000 10 10000000 10 1 4 1.067
master random-last 100000000 10000000 10 10000000 10 1 5 1.090
master random-last 100000000 10000000 10 10000000 10 1 6 1.090
master random-last 100000000 10000000 10 10000000 10 1 7 1.070
master random-last 100000000 10000000 10 10000000 10 1 8 1.127
master random-last 100000000 10000000 10 10000000 10 1 9 1.086
master random-last 100000000 10000000 10 10000000 10 1 10 1.063
master random-last 100000000 10000000 10 10000000 10 10 1 1.090
master random-last 100000000 10000000 10 10000000 10 10 2 1.079
master random-last 100000000 10000000 10 10000000 10 10 3 1.062
master random-last 100000000 10000000 10 10000000 10 10 4 1.068
master random-last 100000000 10000000 10 10000000 10 10 5 1.073
master random-last 100000000 10000000 10 10000000 10 10 6 1.085
master random-last 100000000 10000000 10 10000000 10 10 7 1.100
master random-last 100000000 10000000 10 10000000 10 10 8 1.069
master random-last 100000000 10000000 10 10000000 10 10 9 1.101
master random-last 100000000 10000000 10 10000000 10 10 10 1.089
master random-last 100000000 10000000 10 10000000 10 1000 1 1.570
master random-last 100000000 10000000 10 10000000 10 1000 2 1.554
master random-last 100000000 10000000 10 10000000 10 1000 3 1.637
master random-last 100000000 10000000 10 10000000 10 1000 4 1.662
master random-last 100000000 10000000 10 10000000 10 1000 5 1.539
master random-last 100000000 10000000 10 10000000 10 1000 6 1.562
master random-last 100000000 10000000 10 10000000 10 1000 7 1.635
master random-last 100000000 10000000 10 10000000 10 1000 8 1.591
master random-last 100000000 10000000 10 10000000 10 1000 9 1.521
master random-last 100000000 10000000 10 10000000 10 1000 10 1.610
master random-last 100000000 10000000 10 10000000 10 100000 1 48.358
master random-last 100000000 10000000 10 10000000 10 100000 2 47.076
master random-last 100000000 10000000 10 10000000 10 100000 3 48.014
master random-last 100000000 10000000 10 10000000 10 100000 4 46.820
master random-last 100000000 10000000 10 10000000 10 100000 5 46.949
master random-last 100000000 10000000 10 10000000 10 100000 6 46.556
master random-last 100000000 10000000 10 10000000 10 100000 7 47.205
master random-last 100000000 10000000 10 10000000 10 100000 8 46.637
master random-last 100000000 10000000 10 10000000 10 100000 9 48.051
master random-last 100000000 10000000 10 10000000 10 100000 10 47.086
master random-last 100000000 10000000 10 10000000 10 10000000 1 2118.872
master random-last 100000000 10000000 10 10000000 10 10000000 2 2114.332
master random-last 100000000 10000000 10 10000000 10 10000000 3 2115.405
master random-last 100000000 10000000 10 10000000 10 10000000 4 2115.471
master random-last 100000000 10000000 10 10000000 10 10000000 5 2113.535
master random-last 100000000 10000000 10 10000000 10 10000000 6 2113.436
master random-last 100000000 10000000 10 10000000 10 10000000 7 2114.472
master random-last 100000000 10000000 10 10000000 10 10000000 8 2113.209
master random-last 100000000 10000000 10 10000000 10 10000000 9 2113.986
master random-last 100000000 10000000 10 10000000 10 10000000 10 2116.052
master random-last 100000000 10000000 10 10000000 1000 1 1 1.704
master random-last 100000000 10000000 10 10000000 1000 1 2 1.562
master random-last 100000000 10000000 10 10000000 1000 1 3 1.457
master random-last 100000000 10000000 10 10000000 1000 1 4 1.440
master random-last 100000000 10000000 10 10000000 1000 1 5 1.541
master random-last 100000000 10000000 10 10000000 1000 1 6 1.479
master random-last 100000000 10000000 10 10000000 1000 1 7 1.473
master random-last 100000000 10000000 10 10000000 1000 1 8 1.550
master random-last 100000000 10000000 10 10000000 1000 1 9 1.442
master random-last 100000000 10000000 10 10000000 1000 1 10 1.499
master random-last 100000000 10000000 10 10000000 1000 10 1 1.423
master random-last 100000000 10000000 10 10000000 1000 10 2 1.562
master random-last 100000000 10000000 10 10000000 1000 10 3 1.479
master random-last 100000000 10000000 10 10000000 1000 10 4 1.546
master random-last 100000000 10000000 10 10000000 1000 10 5 1.443
master random-last 100000000 10000000 10 10000000 1000 10 6 1.502
master random-last 100000000 10000000 10 10000000 1000 10 7 1.457
master random-last 100000000 10000000 10 10000000 1000 10 8 1.495
master random-last 100000000 10000000 10 10000000 1000 10 9 1.485
master random-last 100000000 10000000 10 10000000 1000 10 10 1.439
master random-last 100000000 10000000 10 10000000 1000 1000 1 1.973
master random-last 100000000 10000000 10 10000000 1000 1000 2 2.003
master random-last 100000000 10000000 10 10000000 1000 1000 3 1.971
master random-last 100000000 10000000 10 10000000 1000 1000 4 1.998
master random-last 100000000 10000000 10 10000000 1000 1000 5 1.978
master random-last 100000000 10000000 10 10000000 1000 1000 6 2.026
master random-last 100000000 10000000 10 10000000 1000 1000 7 2.005
master random-last 100000000 10000000 10 10000000 1000 1000 8 2.003
master random-last 100000000 10000000 10 10000000 1000 1000 9 2.008
master random-last 100000000 10000000 10 10000000 1000 1000 10 2.006
master random-last 100000000 10000000 10 10000000 1000 100000 1 48.320
master random-last 100000000 10000000 10 10000000 1000 100000 2 47.594
master random-last 100000000 10000000 10 10000000 1000 100000 3 47.233
master random-last 100000000 10000000 10 10000000 1000 100000 4 47.574
master random-last 100000000 10000000 10 10000000 1000 100000 5 47.335
master random-last 100000000 10000000 10 10000000 1000 100000 6 47.309
master random-last 100000000 10000000 10 10000000 1000 100000 7 48.130
master random-last 100000000 10000000 10 10000000 1000 100000 8 46.808
master random-last 100000000 10000000 10 10000000 1000 100000 9 46.659
master random-last 100000000 10000000 10 10000000 1000 100000 10 47.636
master random-last 100000000 10000000 10 10000000 1000 10000000 1 2115.342
master random-last 100000000 10000000 10 10000000 1000 10000000 2 2115.690
master random-last 100000000 10000000 10 10000000 1000 10000000 3 2122.426
master random-last 100000000 10000000 10 10000000 1000 10000000 4 2116.144
master random-last 100000000 10000000 10 10000000 1000 10000000 5 2113.748
master random-last 100000000 10000000 10 10000000 1000 10000000 6 2115.179
master random-last 100000000 10000000 10 10000000 1000 10000000 7 2117.702
master random-last 100000000 10000000 10 10000000 1000 10000000 8 2116.202
master random-last 100000000 10000000 10 10000000 1000 10000000 9 2115.991
master random-last 100000000 10000000 10 10000000 1000 10000000 10 2116.691
master random-last 100000000 10000000 10 10000000 100000 1 1 41.768
master random-last 100000000 10000000 10 10000000 100000 1 2 39.935
master random-last 100000000 10000000 10 10000000 100000 1 3 40.389
master random-last 100000000 10000000 10 10000000 100000 1 4 39.670
master random-last 100000000 10000000 10 10000000 100000 1 5 40.566
master random-last 100000000 10000000 10 10000000 100000 1 6 40.272
master random-last 100000000 10000000 10 10000000 100000 1 7 41.129
master random-last 100000000 10000000 10 10000000 100000 1 8 39.281
master random-last 100000000 10000000 10 10000000 100000 1 9 39.888
master random-last 100000000 10000000 10 10000000 100000 1 10 40.193
master random-last 100000000 10000000 10 10000000 100000 10 1 40.829
master random-last 100000000 10000000 10 10000000 100000 10 2 40.591
master random-last 100000000 10000000 10 10000000 100000 10 3 41.116
master random-last 100000000 10000000 10 10000000 100000 10 4 39.488
master random-last 100000000 10000000 10 10000000 100000 10 5 40.552
master random-last 100000000 10000000 10 10000000 100000 10 6 40.048
master random-last 100000000 10000000 10 10000000 100000 10 7 40.938
master random-last 100000000 10000000 10 10000000 100000 10 8 40.215
master random-last 100000000 10000000 10 10000000 100000 10 9 40.264
master random-last 100000000 10000000 10 10000000 100000 10 10 40.111
master random-last 100000000 10000000 10 10000000 100000 1000 1 40.331
master random-last 100000000 10000000 10 10000000 100000 1000 2 40.900
master random-last 100000000 10000000 10 10000000 100000 1000 3 40.660
master random-last 100000000 10000000 10 10000000 100000 1000 4 41.056
master random-last 100000000 10000000 10 10000000 100000 1000 5 40.855
master random-last 100000000 10000000 10 10000000 100000 1000 6 40.572
master random-last 100000000 10000000 10 10000000 100000 1000 7 39.915
master random-last 100000000 10000000 10 10000000 100000 1000 8 40.805
master random-last 100000000 10000000 10 10000000 100000 1000 9 41.114
master random-last 100000000 10000000 10 10000000 100000 1000 10 39.964
master random-last 100000000 10000000 10 10000000 100000 100000 1 83.573
master random-last 100000000 10000000 10 10000000 100000 100000 2 83.678
master random-last 100000000 10000000 10 10000000 100000 100000 3 82.953
master random-last 100000000 10000000 10 10000000 100000 100000 4 83.364
master random-last 100000000 10000000 10 10000000 100000 100000 5 83.180
master random-last 100000000 10000000 10 10000000 100000 100000 6 82.925
master random-last 100000000 10000000 10 10000000 100000 100000 7 82.946
master random-last 100000000 10000000 10 10000000 100000 100000 8 83.452
master random-last 100000000 10000000 10 10000000 100000 100000 9 84.311
master random-last 100000000 10000000 10 10000000 100000 100000 10 83.337
master random-last 100000000 10000000 10 10000000 100000 10000000 1 2107.538
master random-last 100000000 10000000 10 10000000 100000 10000000 2 2109.016
master random-last 100000000 10000000 10 10000000 100000 10000000 3 2108.078
master random-last 100000000 10000000 10 10000000 100000 10000000 4 2108.470
master random-last 100000000 10000000 10 10000000 100000 10000000 5 2107.546
master random-last 100000000 10000000 10 10000000 100000 10000000 6 2108.447
master random-last 100000000 10000000 10 10000000 100000 10000000 7 2108.398
master random-last 100000000 10000000 10 10000000 100000 10000000 8 2108.364
master random-last 100000000 10000000 10 10000000 100000 10000000 9 2108.623
master random-last 100000000 10000000 10 10000000 100000 10000000 10 2111.076
master random-last 100000000 10000000 10 10000000 10000000 1 1 1333.919
master random-last 100000000 10000000 10 10000000 10000000 1 2 1333.801
master random-last 100000000 10000000 10 10000000 10000000 1 3 1333.237
master random-last 100000000 10000000 10 10000000 10000000 1 4 1332.343
master random-last 100000000 10000000 10 10000000 10000000 1 5 1334.699
master random-last 100000000 10000000 10 10000000 10000000 1 6 1332.480
master random-last 100000000 10000000 10 10000000 10000000 1 7 1333.491
master random-last 100000000 10000000 10 10000000 10000000 1 8 1332.793
master random-last 100000000 10000000 10 10000000 10000000 1 9 1333.979
master random-last 100000000 10000000 10 10000000 10000000 1 10 1331.905
master random-last 100000000 10000000 10 10000000 10000000 10 1 1333.414
master random-last 100000000 10000000 10 10000000 10000000 10 2 1331.555
master random-last 100000000 10000000 10 10000000 10000000 10 3 1334.937
master random-last 100000000 10000000 10 10000000 10000000 10 4 1331.886
master random-last 100000000 10000000 10 10000000 10000000 10 5 1332.819
master random-last 100000000 10000000 10 10000000 10000000 10 6 1332.098
master random-last 100000000 10000000 10 10000000 10000000 10 7 1332.812
master random-last 100000000 10000000 10 10000000 10000000 10 8 1331.065
master random-last 100000000 10000000 10 10000000 10000000 10 9 1331.482
master random-last 100000000 10000000 10 10000000 10000000 10 10 1332.815
master random-last 100000000 10000000 10 10000000 10000000 1000 1 1332.201
master random-last 100000000 10000000 10 10000000 10000000 1000 2 1334.195
master random-last 100000000 10000000 10 10000000 10000000 1000 3 1331.596
master random-last 100000000 10000000 10 10000000 10000000 1000 4 1333.876
master random-last 100000000 10000000 10 10000000 10000000 1000 5 1331.779
master random-last 100000000 10000000 10 10000000 10000000 1000 6 1331.508
master random-last 100000000 10000000 10 10000000 10000000 1000 7 1331.399
master random-last 100000000 10000000 10 10000000 10000000 1000 8 1332.787
master random-last 100000000 10000000 10 10000000 10000000 1000 9 1331.691
master random-last 100000000 10000000 10 10000000 10000000 1000 10 1331.225
master random-last 100000000 10000000 10 10000000 10000000 100000 1 1331.741
master random-last 100000000 10000000 10 10000000 10000000 100000 2 1332.555
master random-last 100000000 10000000 10 10000000 10000000 100000 3 1331.686
master random-last 100000000 10000000 10 10000000 10000000 100000 4 1332.951
master random-last 100000000 10000000 10 10000000 10000000 100000 5 1332.760
master random-last 100000000 10000000 10 10000000 10000000 100000 6 1332.005
master random-last 100000000 10000000 10 10000000 10000000 100000 7 1331.827
master random-last 100000000 10000000 10 10000000 10000000 100000 8 1333.031
master random-last 100000000 10000000 10 10000000 10000000 100000 9 1333.196
